language,symbol,kind,source_rule
c,preproc_else_in_enumerator_list_no_comma,NONTERMINAL,preproc_if_in_enumerator_list_no_comma
c,enumerator,NONTERMINAL,preproc_ifdef_in_enumerator_list_no_comma
c,identifier,NONTERMINAL,preproc_ifdef_in_enumerator_list_no_comma
c,preproc_elif_in_enumerator_list_no_comma,NONTERMINAL,preproc_ifdef_in_enumerator_list_no_comma
c,preproc_elifdef_in_enumerator_list_no_comma,NONTERMINAL,preproc_ifdef_in_enumerator_list_no_comma
c,preproc_else_in_enumerator_list_no_comma,NONTERMINAL,preproc_ifdef_in_enumerator_list_no_comma
c,enumerator,NONTERMINAL,preproc_else_in_enumerator_list_no_comma
c,_preproc_expression,NONTERMINAL,preproc_elif_in_enumerator_list_no_comma
c,enumerator,NONTERMINAL,preproc_elif_in_enumerator_list_no_comma
c,preproc_elif_in_enumerator_list_no_comma,NONTERMINAL,preproc_elif_in_enumerator_list_no_comma
c,preproc_elifdef_in_enumerator_list_no_comma,NONTERMINAL,preproc_elif_in_enumerator_list_no_comma
c,preproc_else_in_enumerator_list_no_comma,NONTERMINAL,preproc_elif_in_enumerator_list_no_comma
c,enumerator,NONTERMINAL,preproc_elifdef_in_enumerator_list_no_comma
c,identifier,NONTERMINAL,preproc_elifdef_in_enumerator_list_no_comma
c,preproc_elif_in_enumerator_list_no_comma,NONTERMINAL,preproc_elifdef_in_enumerator_list_no_comma
c,preproc_elifdef_in_enumerator_list_no_comma,NONTERMINAL,preproc_elifdef_in_enumerator_list_no_comma
c,preproc_else_in_enumerator_list_no_comma,NONTERMINAL,preproc_elifdef_in_enumerator_list_no_comma
c,char_literal,NONTERMINAL,_preproc_expression
c,identifier,NONTERMINAL,_preproc_expression
c,number_literal,NONTERMINAL,_preproc_expression
c,preproc_binary_expression,NONTERMINAL,_preproc_expression
c,preproc_call_expression,NONTERMINAL,_preproc_expression
c,preproc_defined,NONTERMINAL,_preproc_expression
c,preproc_parenthesized_expression,NONTERMINAL,_preproc_expression
c,preproc_unary_expression,NONTERMINAL,_preproc_expression
c,_preproc_expression,NONTERMINAL,preproc_parenthesized_expression
c,identifier,NONTERMINAL,preproc_defined
c,_preproc_expression,NONTERMINAL,preproc_unary_expression
c,identifier,NONTERMINAL,preproc_call_expression
c,preproc_argument_list,NONTERMINAL,preproc_call_expression
c,_preproc_expression,NONTERMINAL,preproc_argument_list
c,_preproc_expression,NONTERMINAL,preproc_binary_expression
c,_declaration_specifiers,NONTERMINAL,function_definition
c,_declarator,NONTERMINAL,function_definition
c,compound_statement,NONTERMINAL,function_definition
c,ms_call_modifier,NONTERMINAL,function_definition
c,_declaration_specifiers,NONTERMINAL,_old_style_function_definition
c,_old_style_function_declarator,NONTERMINAL,_old_style_function_definition
c,compound_statement,NONTERMINAL,_old_style_function_definition
c,declaration,NONTERMINAL,_old_style_function_definition
c,ms_call_modifier,NONTERMINAL,_old_style_function_definition
c,_declaration_declarator,NONTERMINAL,declaration
c,_declaration_specifiers,NONTERMINAL,declaration
c,gnu_asm_expression,NONTERMINAL,declaration
c,init_declarator,NONTERMINAL,declaration
c,ms_call_modifier,NONTERMINAL,declaration
c,_type_definition_declarators,NONTERMINAL,type_definition
c,_type_definition_type,NONTERMINAL,type_definition
c,attribute_specifier,NONTERMINAL,type_definition
c,type_qualifier,NONTERMINAL,_type_definition_type
c,type_specifier,NONTERMINAL,_type_definition_type
c,_type_declarator,NONTERMINAL,_type_definition_declarators
c,attribute_declaration,NONTERMINAL,_declaration_modifiers
c,attribute_specifier,NONTERMINAL,_declaration_modifiers
c,ms_declspec_modifier,NONTERMINAL,_declaration_modifiers
c,storage_class_specifier,NONTERMINAL,_declaration_modifiers
c,type_qualifier,NONTERMINAL,_declaration_modifiers
c,_declaration_modifiers,NONTERMINAL,_declaration_specifiers
c,type_specifier,NONTERMINAL,_declaration_specifiers
c,declaration,NONTERMINAL,linkage_specification
c,declaration_list,NONTERMINAL,linkage_specification
c,function_definition,NONTERMINAL,linkage_specification
c,string_literal,NONTERMINAL,linkage_specification
c,argument_list,NONTERMINAL,attribute_specifier
c,argument_list,NONTERMINAL,attribute
c,identifier,NONTERMINAL,attribute
c,attribute,NONTERMINAL,attribute_declaration
c,identifier,NONTERMINAL,ms_declspec_modifier
c,argument_list,NONTERMINAL,ms_based_modifier
c,ms_restrict_modifier,NONTERMINAL,ms_pointer_modifier
c,ms_signed_ptr_modifier,NONTERMINAL,ms_pointer_modifier
c,ms_unaligned_ptr_modifier,NONTERMINAL,ms_pointer_modifier
c,ms_unsigned_ptr_modifier,NONTERMINAL,ms_pointer_modifier
c,_block_item,NONTERMINAL,declaration_list
c,array_declarator,NONTERMINAL,_declarator
c,attributed_declarator,NONTERMINAL,_declarator
c,function_declarator,NONTERMINAL,_declarator
c,identifier,NONTERMINAL,_declarator
c,parenthesized_declarator,NONTERMINAL,_declarator
c,pointer_declarator,NONTERMINAL,_declarator
c,_function_declaration_declarator,NONTERMINAL,_declaration_declarator
c,array_declarator,NONTERMINAL,_declaration_declarator
c,attributed_declarator,NONTERMINAL,_declaration_declarator
c,identifier,NONTERMINAL,_declaration_declarator
c,parenthesized_declarator,NONTERMINAL,_declaration_declarator
c,pointer_declarator,NONTERMINAL,_declaration_declarator
c,_field_identifier,NONTERMINAL,_field_declarator
c,array_field_declarator,NONTERMINAL,_field_declarator
c,attributed_field_declarator,NONTERMINAL,_field_declarator
c,function_field_declarator,NONTERMINAL,_field_declarator
c,parenthesized_field_declarator,NONTERMINAL,_field_declarator
c,pointer_field_declarator,NONTERMINAL,_field_declarator
c,_type_identifier,NONTERMINAL,_type_declarator
c,array_type_declarator,NONTERMINAL,_type_declarator
c,attributed_type_declarator,NONTERMINAL,_type_declarator
c,function_type_declarator,NONTERMINAL,_type_declarator
c,parenthesized_type_declarator,NONTERMINAL,_type_declarator
c,pointer_type_declarator,NONTERMINAL,_type_declarator
c,primitive_type,NONTERMINAL,_type_declarator
c,abstract_array_declarator,NONTERMINAL,_abstract_declarator
c,abstract_function_declarator,NONTERMINAL,_abstract_declarator
c,abstract_parenthesized_declarator,NONTERMINAL,_abstract_declarator
c,abstract_pointer_declarator,NONTERMINAL,_abstract_declarator
c,_declarator,NONTERMINAL,parenthesized_declarator
c,ms_call_modifier,NONTERMINAL,parenthesized_declarator
c,_field_declarator,NONTERMINAL,parenthesized_field_declarator
c,ms_call_modifier,NONTERMINAL,parenthesized_field_declarator
c,_type_declarator,NONTERMINAL,parenthesized_type_declarator
c,ms_call_modifier,NONTERMINAL,parenthesized_type_declarator
c,_abstract_declarator,NONTERMINAL,abstract_parenthesized_declarator
c,ms_call_modifier,NONTERMINAL,abstract_parenthesized_declarator
c,_declarator,NONTERMINAL,attributed_declarator
c,attribute_declaration,NONTERMINAL,attributed_declarator
c,_field_declarator,NONTERMINAL,attributed_field_declarator
c,attribute_declaration,NONTERMINAL,attributed_field_declarator
c,_type_declarator,NONTERMINAL,attributed_type_declarator
c,attribute_declaration,NONTERMINAL,attributed_type_declarator
c,_declarator,NONTERMINAL,pointer_declarator
c,ms_based_modifier,NONTERMINAL,pointer_declarator
c,ms_pointer_modifier,NONTERMINAL,pointer_declarator
c,type_qualifier,NONTERMINAL,pointer_declarator
c,_field_declarator,NONTERMINAL,pointer_field_declarator
c,ms_based_modifier,NONTERMINAL,pointer_field_declarator
c,ms_pointer_modifier,NONTERMINAL,pointer_field_declarator
c,type_qualifier,NONTERMINAL,pointer_field_declarator
c,_type_declarator,NONTERMINAL,pointer_type_declarator
c,ms_based_modifier,NONTERMINAL,pointer_type_declarator
c,ms_pointer_modifier,NONTERMINAL,pointer_type_declarator
c,type_qualifier,NONTERMINAL,pointer_type_declarator
c,_abstract_declarator,NONTERMINAL,abstract_pointer_declarator
c,ms_pointer_modifier,NONTERMINAL,abstract_pointer_declarator
c,type_qualifier,NONTERMINAL,abstract_pointer_declarator
c,_declarator,NONTERMINAL,function_declarator
c,attribute_specifier,NONTERMINAL,function_declarator
c,gnu_asm_expression,NONTERMINAL,function_declarator
c,identifier,NONTERMINAL,function_declarator
c,parameter_list,NONTERMINAL,function_declarator
c,preproc_call_expression,NONTERMINAL,function_declarator
c,_declarator,NONTERMINAL,_function_declaration_declarator
c,attribute_specifier,NONTERMINAL,_function_declaration_declarator
c,gnu_asm_expression,NONTERMINAL,_function_declaration_declarator
c,parameter_list,NONTERMINAL,_function_declaration_declarator
c,_field_declarator,NONTERMINAL,function_field_declarator
c,parameter_list,NONTERMINAL,function_field_declarator
c,_type_declarator,NONTERMINAL,function_type_declarator
c,parameter_list,NONTERMINAL,function_type_declarator
c,_abstract_declarator,NONTERMINAL,abstract_function_declarator
c,parameter_list,NONTERMINAL,abstract_function_declarator
c,_declarator,NONTERMINAL,_old_style_function_declarator
c,_old_style_parameter_list,NONTERMINAL,_old_style_function_declarator
c,_declarator,NONTERMINAL,array_declarator
c,expression,NONTERMINAL,array_declarator
c,type_qualifier,NONTERMINAL,array_declarator
c,_field_declarator,NONTERMINAL,array_field_declarator
c,expression,NONTERMINAL,array_field_declarator
c,type_qualifier,NONTERMINAL,array_field_declarator
c,_type_declarator,NONTERMINAL,array_type_declarator
c,expression,NONTERMINAL,array_type_declarator
c,type_qualifier,NONTERMINAL,array_type_declarator
c,_abstract_declarator,NONTERMINAL,abstract_array_declarator
c,expression,NONTERMINAL,abstract_array_declarator
c,type_qualifier,NONTERMINAL,abstract_array_declarator
c,_declarator,NONTERMINAL,init_declarator
c,expression,NONTERMINAL,init_declarator
c,initializer_list,NONTERMINAL,init_declarator
c,_block_item,NONTERMINAL,compound_statement
c,alignas_qualifier,NONTERMINAL,type_qualifier
c,expression,NONTERMINAL,alignas_qualifier
c,type_descriptor,NONTERMINAL,alignas_qualifier
c,_type_identifier,NONTERMINAL,type_specifier
c,enum_specifier,NONTERMINAL,type_specifier
c,macro_type_specifier,NONTERMINAL,type_specifier
c,primitive_type,NONTERMINAL,type_specifier
c,sized_type_specifier,NONTERMINAL,type_specifier
c,struct_specifier,NONTERMINAL,type_specifier
c,union_specifier,NONTERMINAL,type_specifier
c,_type_identifier,NONTERMINAL,sized_type_specifier
c,primitive_type,NONTERMINAL,sized_type_specifier
c,type_qualifier,NONTERMINAL,sized_type_specifier
c,_type_identifier,NONTERMINAL,enum_specifier
c,attribute_specifier,NONTERMINAL,enum_specifier
c,enumerator_list,NONTERMINAL,enum_specifier
c,primitive_type,NONTERMINAL,enum_specifier
c,enumerator,NONTERMINAL,enumerator_list
c,preproc_call,NONTERMINAL,enumerator_list
c,preproc_if_in_enumerator_list,NONTERMINAL,enumerator_list
c,preproc_if_in_enumerator_list_no_comma,NONTERMINAL,enumerator_list
c,preproc_ifdef_in_enumerator_list,NONTERMINAL,enumerator_list
c,preproc_ifdef_in_enumerator_list_no_comma,NONTERMINAL,enumerator_list
c,_type_identifier,NONTERMINAL,struct_specifier
c,attribute_specifier,NONTERMINAL,struct_specifier
c,field_declaration_list,NONTERMINAL,struct_specifier
c,ms_declspec_modifier,NONTERMINAL,struct_specifier
c,_type_identifier,NONTERMINAL,union_specifier
c,attribute_specifier,NONTERMINAL,union_specifier
c,field_declaration_list,NONTERMINAL,union_specifier
c,ms_declspec_modifier,NONTERMINAL,union_specifier
c,_field_declaration_list_item,NONTERMINAL,field_declaration_list
c,field_declaration,NONTERMINAL,_field_declaration_list_item
c,preproc_call,NONTERMINAL,_field_declaration_list_item
c,preproc_def,NONTERMINAL,_field_declaration_list_item
c,preproc_function_def,NONTERMINAL,_field_declaration_list_item
c,preproc_if_in_field_declaration_list,NONTERMINAL,_field_declaration_list_item
c,preproc_ifdef_in_field_declaration_list,NONTERMINAL,_field_declaration_list_item
c,_declaration_specifiers,NONTERMINAL,field_declaration
c,_field_declaration_declarator,NONTERMINAL,field_declaration
c,attribute_specifier,NONTERMINAL,field_declaration
c,_field_declarator,NONTERMINAL,_field_declaration_declarator
c,bitfield_clause,NONTERMINAL,_field_declaration_declarator
c,expression,NONTERMINAL,bitfield_clause
c,expression,NONTERMINAL,enumerator
c,identifier,NONTERMINAL,enumerator
c,compound_statement,NONTERMINAL,parameter_list
c,parameter_declaration,NONTERMINAL,parameter_list
c,variadic_parameter,NONTERMINAL,parameter_list
c,identifier,NONTERMINAL,_old_style_parameter_list
c,variadic_parameter,NONTERMINAL,_old_style_parameter_list
c,_abstract_declarator,NONTERMINAL,parameter_declaration
c,_declaration_specifiers,NONTERMINAL,parameter_declaration
c,_declarator,NONTERMINAL,parameter_declaration
c,attribute_specifier,NONTERMINAL,parameter_declaration
c,attribute_declaration,NONTERMINAL,attributed_statement
c,statement,NONTERMINAL,attributed_statement
c,_non_case_statement,NONTERMINAL,statement
c,case_statement,NONTERMINAL,statement
c,attributed_statement,NONTERMINAL,_non_case_statement
c,break_statement,NONTERMINAL,_non_case_statement
c,compound_statement,NONTERMINAL,_non_case_statement
c,continue_statement,NONTERMINAL,_non_case_statement
c,do_statement,NONTERMINAL,_non_case_statement
c,expression_statement,NONTERMINAL,_non_case_statement
c,for_statement,NONTERMINAL,_non_case_statement
c,goto_statement,NONTERMINAL,_non_case_statement
c,if_statement,NONTERMINAL,_non_case_statement
c,labeled_statement,NONTERMINAL,_non_case_statement
c,return_statement,NONTERMINAL,_non_case_statement
c,seh_leave_statement,NONTERMINAL,_non_case_statement
c,seh_try_statement,NONTERMINAL,_non_case_statement
c,switch_statement,NONTERMINAL,_non_case_statement
c,while_statement,NONTERMINAL,_non_case_statement
c,_top_level_expression_statement,NONTERMINAL,_top_level_statement
c,attributed_statement,NONTERMINAL,_top_level_statement
c,break_statement,NONTERMINAL,_top_level_statement
c,case_statement,NONTERMINAL,_top_level_statement
c,compound_statement,NONTERMINAL,_top_level_statement
c,continue_statement,NONTERMINAL,_top_level_statement
c,do_statement,NONTERMINAL,_top_level_statement
c,for_statement,NONTERMINAL,_top_level_statement
c,goto_statement,NONTERMINAL,_top_level_statement
c,if_statement,NONTERMINAL,_top_level_statement
c,labeled_statement,NONTERMINAL,_top_level_statement
c,return_statement,NONTERMINAL,_top_level_statement
c,switch_statement,NONTERMINAL,_top_level_statement
c,while_statement,NONTERMINAL,_top_level_statement
c,_statement_identifier,NONTERMINAL,labeled_statement
c,declaration,NONTERMINAL,labeled_statement
c,statement,NONTERMINAL,labeled_statement
c,_expression_not_binary,NONTERMINAL,_top_level_expression_statement
c,comma_expression,NONTERMINAL,expression_statement
c,expression,NONTERMINAL,expression_statement
c,else_clause,NONTERMINAL,if_statement
c,parenthesized_expression,NONTERMINAL,if_statement
c,statement,NONTERMINAL,if_statement
c,statement,NONTERMINAL,else_clause
c,compound_statement,NONTERMINAL,switch_statement
c,parenthesized_expression,NONTERMINAL,switch_statement
c,_non_case_statement,NONTERMINAL,case_statement
c,declaration,NONTERMINAL,case_statement
c,expression,NONTERMINAL,case_statement
c,type_definition,NONTERMINAL,case_statement
c,parenthesized_expression,NONTERMINAL,while_statement
c,statement,NONTERMINAL,while_statement
c,parenthesized_expression,NONTERMINAL,do_statement
c,statement,NONTERMINAL,do_statement
c,_for_statement_body,NONTERMINAL,for_statement
c,statement,NONTERMINAL,for_statement
c,comma_expression,NONTERMINAL,_for_statement_body
c,declaration,NONTERMINAL,_for_statement_body
c,expression,NONTERMINAL,_for_statement_body
c,comma_expression,NONTERMINAL,return_statement
c,expression,NONTERMINAL,return_statement
c,_statement_identifier,NONTERMINAL,goto_statement
c,compound_statement,NONTERMINAL,seh_try_statement
c,seh_except_clause,NONTERMINAL,seh_try_statement
c,seh_finally_clause,NONTERMINAL,seh_try_statement
c,compound_statement,NONTERMINAL,seh_except_clause
c,parenthesized_expression,NONTERMINAL,seh_except_clause
c,compound_statement,NONTERMINAL,seh_finally_clause
c,_expression_not_binary,NONTERMINAL,expression
c,binary_expression,NONTERMINAL,expression
c,_string,NONTERMINAL,_expression_not_binary
c,alignof_expression,NONTERMINAL,_expression_not_binary
c,assignment_expression,NONTERMINAL,_expression_not_binary
c,call_expression,NONTERMINAL,_expression_not_binary
c,cast_expression,NONTERMINAL,_expression_not_binary
c,char_literal,NONTERMINAL,_expression_not_binary
c,compound_literal_expression,NONTERMINAL,_expression_not_binary
c,conditional_expression,NONTERMINAL,_expression_not_binary
c,extension_expression,NONTERMINAL,_expression_not_binary
c,false,NONTERMINAL,_expression_not_binary
c,field_expression,NONTERMINAL,_expression_not_binary
c,generic_expression,NONTERMINAL,_expression_not_binary
c,gnu_asm_expression,NONTERMINAL,_expression_not_binary
c,identifier,NONTERMINAL,_expression_not_binary
c,null,NONTERMINAL,_expression_not_binary
c,number_literal,NONTERMINAL,_expression_not_binary
c,offsetof_expression,NONTERMINAL,_expression_not_binary
c,parenthesized_expression,NONTERMINAL,_expression_not_binary
c,pointer_expression,NONTERMINAL,_expression_not_binary
c,sizeof_expression,NONTERMINAL,_expression_not_binary
c,subscript_expression,NONTERMINAL,_expression_not_binary
c,true,NONTERMINAL,_expression_not_binary
c,unary_expression,NONTERMINAL,_expression_not_binary
c,update_expression,NONTERMINAL,_expression_not_binary
c,concatenated_string,NONTERMINAL,_string
c,string_literal,NONTERMINAL,_string
c,comma_expression,NONTERMINAL,comma_expression
c,expression,NONTERMINAL,comma_expression
c,comma_expression,NONTERMINAL,conditional_expression
c,expression,NONTERMINAL,conditional_expression
c,call_expression,NONTERMINAL,_assignment_left_expression
c,field_expression,NONTERMINAL,_assignment_left_expression
c,identifier,NONTERMINAL,_assignment_left_expression
