language,axis,feature,exact_vector_class,support_cases
swift,relation,check_expression>simple_identifier,ts_3498,1
swift,relation,check_expression>user_type,ts_3498,1
swift,relation,class_body>comment,ts_3668,2
swift,relation,class_body>deinit_declaration,ts_3513,2
swift,relation,class_body>directive,ts_3669,3
swift,relation,class_body>function_declaration,ts_3670,15
swift,relation,class_body>init_declaration,ts_3671,1
swift,relation,class_body>multiline_comment,ts_3672,1
swift,relation,class_body>property_declaration,ts_3673,19
swift,relation,class_body>subscript_declaration,ts_3674,2
swift,relation,class_body>typealias_declaration,ts_3675,1
swift,relation,class_declaration>array_type,ts_3676,1
swift,relation,class_declaration>attribute,ts_3677,1
swift,relation,class_declaration>class_body,ts_3499,42
swift,relation,class_declaration>enum_class_body,ts_3522,5
swift,relation,class_declaration>inheritance_modifier,ts_3678,1
swift,relation,class_declaration>inheritance_specifier,ts_3543,7
swift,relation,class_declaration>modifiers,ts_3679,8
swift,relation,class_declaration>type_constraints,ts_3676,1
swift,relation,class_declaration>type_identifier,ts_3680,40
swift,relation,class_declaration>type_parameters,ts_3681,3
swift,relation,class_declaration>user_type,ts_3682,6
swift,relation,comparison_expression>conjunction_expression,ts_3683,1
swift,relation,comparison_expression>integer_literal,ts_3587,1
swift,relation,comparison_expression>navigation_expression,ts_3684,2
swift,relation,comparison_expression>simple_identifier,ts_3685,2
swift,relation,computed_getter>attribute,ts_3686,1
swift,relation,computed_getter>getter_specifier,ts_3503,6
swift,relation,computed_getter>statements,ts_3687,5
swift,relation,computed_modify>modify_specifier,ts_3504,1
swift,relation,computed_modify>statements,ts_3504,1
swift,relation,computed_property>computed_getter,ts_3503,6
swift,relation,computed_property>computed_modify,ts_3504,1
swift,relation,computed_property>computed_setter,ts_3506,2
swift,relation,computed_property>statements,ts_3688,6
swift,relation,computed_setter>setter_specifier,ts_3506,2
swift,relation,computed_setter>simple_identifier,ts_3689,1
swift,relation,computed_setter>statements,ts_3506,2
swift,relation,conjunction_expression>call_expression,ts_3690,1
swift,relation,conjunction_expression>conjunction_expression,ts_3691,1
swift,relation,conjunction_expression>equality_expression,ts_3683,1
swift,relation,conjunction_expression>integer_literal,ts_3683,1
swift,relation,conjunction_expression>nil_literal,ts_3691,1
swift,relation,conjunction_expression>prefix_expression,ts_3691,1
swift,relation,conjunction_expression>simple_identifier,ts_3692,4
swift,relation,conjunction_expression>tuple_expression,ts_3693,1
swift,relation,constructor_expression>array_type,ts_3694,1
swift,relation,constructor_expression>constructor_suffix,ts_3508,4
swift,relation,constructor_expression>dictionary_type,ts_3695,1
swift,relation,constructor_expression>user_type,ts_3696,3
swift,relation,constructor_suffix>value_arguments,ts_3508,4
swift,relation,consume_expression>await_expression,ts_3697,1
swift,relation,consume_expression>call_expression,ts_3698,1
swift,relation,consume_expression>navigation_expression,ts_3699,1
swift,relation,consume_expression>simple_identifier,ts_3700,3
swift,relation,control_transfer_statement>additive_expression,ts_3701,3
swift,relation,control_transfer_statement>assignment,ts_3689,1
swift,relation,control_transfer_statement>boolean_literal,ts_3702,2
swift,relation,control_transfer_statement>call_expression,ts_3703,3
swift,relation,control_transfer_statement>dictionary_literal,ts_3704,1
swift,relation,control_transfer_statement>equality_expression,ts_3705,1
swift,relation,control_transfer_statement>integer_literal,ts_3706,2
swift,relation,control_transfer_statement>line_string_literal,ts_3707,5
swift,relation,control_transfer_statement>nil_literal,ts_3708,3
swift,relation,control_transfer_statement>prefix_expression,ts_3709,4
swift,relation,control_transfer_statement>raw_string_literal,ts_3710,1
swift,relation,control_transfer_statement>simple_identifier,ts_3711,11
swift,relation,control_transfer_statement>tuple_expression,ts_3712,3
swift,relation,deinit_declaration>function_body,ts_3513,2
swift,relation,dictionary_literal>boolean_literal,ts_3713,1
swift,relation,dictionary_literal>call_expression,ts_3713,1
swift,relation,dictionary_literal>integer_literal,ts_3714,2
swift,relation,dictionary_literal>line_string_literal,ts_3715,3
swift,relation,dictionary_type>array_type,ts_3695,1
swift,relation,dictionary_type>optional_type,ts_3716,2
swift,relation,dictionary_type>user_type,ts_3516,7
swift,relation,didset_clause>statements,ts_3517,2
swift,relation,directive>simple_identifier,ts_3518,8
swift,relation,directly_assignable_expression>call_expression,ts_3717,3
swift,relation,directly_assignable_expression>navigation_expression,ts_3718,2
swift,relation,directly_assignable_expression>postfix_expression,ts_3719,1
swift,relation,directly_assignable_expression>self_expression,ts_3648,1
swift,relation,directly_assignable_expression>simple_identifier,ts_3720,14
swift,relation,directly_assignable_expression>tuple_expression,ts_3721,1
swift,relation,discard_statement>self_expression,ts_3519,2
swift,relation,disjunction_expression>call_expression,ts_3659,1
swift,relation,disjunction_expression>integer_literal,ts_3693,1
swift,relation,disjunction_expression>prefix_expression,ts_3693,1
swift,relation,do_statement>catch_block,ts_3497,3
swift,relation,do_statement>statements,ts_3497,3
swift,relation,do_statement>throws,ts_3722,1
swift,relation,do_statement>throws_clause,ts_3723,1
swift,relation,enum_class_body>directive,ts_3724,2
swift,relation,enum_class_body>enum_entry,ts_3522,5
swift,relation,enum_class_body>function_declaration,ts_3725,1
swift,relation,enum_class_body>property_declaration,ts_3725,1
swift,relation,enum_entry>enum_type_parameters,ts_3523,2
swift,relation,enum_entry>integer_literal,ts_3725,1
swift,relation,enum_entry>modifiers,ts_3650,1
swift,relation,enum_entry>simple_identifier,ts_3522,5
swift,relation,enum_type_parameters>dictionary_literal,ts_3725,1
swift,relation,enum_type_parameters>dictionary_type,ts_3725,1
swift,relation,enum_type_parameters>protocol_composition_type,ts_3726,1
swift,relation,enum_type_parameters>simple_identifier,ts_3725,1
swift,relation,enum_type_parameters>user_type,ts_3725,1
swift,relation,enum_type_parameters>wildcard_pattern,ts_3725,1
swift,relation,equality_constraint>identifier,ts_3727,3
swift,relation,equality_constraint>protocol_composition_type,ts_3728,1
swift,relation,equality_constraint>simple_identifier,ts_3729,1
swift,relation,equality_constraint>tuple_type,ts_3676,1
swift,relation,equality_constraint>type_pack_expansion,ts_3729,1
swift,relation,equality_constraint>user_type,ts_3730,3
swift,relation,equality_expression>conjunction_expression,ts_3691,1
swift,relation,equality_expression>disjunction_expression,ts_3693,1
swift,relation,equality_expression>integer_literal,ts_3731,3
swift,relation,equality_expression>line_string_literal,ts_3683,1
swift,relation,equality_expression>navigation_expression,ts_3732,2
swift,relation,equality_expression>nil_literal,ts_3733,1
swift,relation,equality_expression>simple_identifier,ts_3734,7
swift,relation,equality_expression>tuple_expression,ts_3657,1
swift,relation,existential_type>user_type,ts_3526,3
swift,relation,external_macro_definition>value_arguments,ts_3527,1
swift,relation,field:element>integer_literal,ts_3478,1
swift,relation,for_statement>await_expression,ts_3654,1
swift,relation,for_statement>comment,ts_3735,2
swift,relation,for_statement>pattern,ts_3528,5
swift,relation,for_statement>range_expression,ts_3736,1
swift,relation,for_statement>simple_identifier,ts_3737,3
swift,relation,for_statement>statements,ts_3737,3
swift,relation,for_statement>try_operator,ts_3738,1
swift,relation,for_statement>type_annotation,ts_3739,1
swift,relation,for_statement>where_clause,ts_3739,1
swift,relation,function_body>comment,ts_3678,1
swift,relation,function_body>statements,ts_3740,25
swift,relation,function_declaration>array_type,ts_3741,1
swift,relation,function_declaration>attribute,ts_3742,2
swift,relation,function_declaration>bang,ts_3743,1
swift,relation,function_declaration>custom_operator,ts_3744,3
swift,relation,function_declaration>dictionary_type,ts_3704,1
swift,relation,function_declaration>function_body,ts_3531,48
swift,relation,function_declaration>integer_literal,ts_3745,1
swift,relation,function_declaration>modifiers,ts_3746,15
swift,relation,function_declaration>opaque_type,ts_3747,1
swift,relation,function_declaration>parameter,ts_3748,22
swift,relation,function_declaration>protocol_composition_type,ts_3747,1
swift,relation,function_declaration>simple_identifier,ts_3749,42
swift,relation,function_declaration>throws,ts_3750,3
swift,relation,function_declaration>throws_clause,ts_3751,2
swift,relation,function_declaration>tuple_type,ts_3618,1
swift,relation,function_declaration>type_constraints,ts_3752,2
swift,relation,function_declaration>type_parameters,ts_3753,7
swift,relation,function_declaration>user_type,ts_3754,13
swift,relation,function_type>throws,ts_3755,2
swift,relation,function_type>throws_clause,ts_3756,1
swift,relation,function_type>tuple_type,ts_3533,9
swift,relation,function_type>user_type,ts_3533,9
swift,relation,getter_specifier>mutation_modifier,ts_3485,1
swift,relation,guard_statement>call_expression,ts_3757,2
swift,relation,guard_statement>else,ts_3535,5
swift,relation,guard_statement>navigation_expression,ts_3758,1
swift,relation,guard_statement>pattern,ts_3759,1
swift,relation,guard_statement>simple_identifier,ts_3535,5
swift,relation,guard_statement>statements,ts_3535,5
swift,relation,guard_statement>try_expression,ts_3760,1
swift,relation,guard_statement>type_annotation,ts_3758,1
swift,relation,guard_statement>value_binding_pattern,ts_3535,5
swift,relation,identifier>simple_identifier,ts_3537,6
swift,relation,if_statement>availability_condition,ts_3487,1
swift,relation,if_statement>call_expression,ts_3761,4
swift,relation,if_statement>comment,ts_3762,2
swift,relation,if_statement>conjunction_expression,ts_3693,1
swift,relation,if_statement>else,ts_3763,5
swift,relation,if_statement>equality_expression,ts_3764,3
swift,relation,if_statement>if_statement,ts_3765,3
swift,relation,if_statement>infix_expression,ts_3693,1
swift,relation,if_statement>navigation_expression,ts_3766,1
swift,relation,if_statement>pattern,ts_3766,1
swift,relation,if_statement>simple_identifier,ts_3767,7
swift,relation,if_statement>statements,ts_3768,11
swift,relation,if_statement>ternary_expression,ts_3769,1
swift,relation,if_statement>try_expression,ts_3770,3
swift,relation,if_statement>type_annotation,ts_3766,1
swift,relation,if_statement>value_binding_pattern,ts_3771,6
swift,relation,import_declaration>identifier,ts_3539,1
swift,relation,infix_expression>custom_operator,ts_3540,3
swift,relation,infix_expression>integer_literal,ts_3772,2
swift,relation,infix_expression>line_string_literal,ts_3773,1
swift,relation,infix_expression>simple_identifier,ts_3774,2
swift,relation,inheritance_constraint>identifier,ts_3775,4
swift,relation,inheritance_constraint>type_pack_expansion,ts_3729,1
swift,relation,inheritance_constraint>user_type,ts_3541,5
swift,relation,inheritance_specifier>suppressed_constraint,ts_3596,1
swift,relation,inheritance_specifier>user_type,ts_3776,6
swift,relation,init_declaration>bang,ts_3671,1
swift,relation,init_declaration>function_body,ts_3544,2
swift,relation,init_declaration>modifiers,ts_3544,2
swift,relation,init_declaration>parameter,ts_3671,1
swift,relation,interpolated_expression>integer_literal,ts_3777,2
swift,relation,interpolated_expression>line_string_literal,ts_3778,1
swift,relation,interpolated_expression>multi_line_string_literal,ts_3778,1
swift,relation,interpolated_expression>simple_identifier,ts_3779,5
swift,relation,interpolated_expression>value_argument_label,ts_3780,1
swift,relation,key_path_expression>type_identifier,ts_3547,1
swift,relation,key_path_string_expression>simple_identifier,ts_3547,1
swift,relation,lambda_function_type>lambda_function_type_parameters,ts_3548,15
swift,relation,lambda_function_type>optional_type,ts_3781,2
swift,relation,lambda_function_type>user_type,ts_3782,2
swift,relation,lambda_function_type_parameters>lambda_parameter,ts_3548,15
swift,relation,lambda_literal>attribute,ts_3783,2
swift,relation,lambda_literal>capture_list,ts_3496,2
swift,relation,lambda_literal>comment,ts_3784,2
swift,relation,lambda_literal>lambda_function_type,ts_3548,15
swift,relation,lambda_literal>multiline_comment,ts_3785,1
swift,relation,lambda_literal>statements,ts_3786,17
swift,relation,lambda_parameter>array_type,ts_3787,1
swift,relation,lambda_parameter>optional_type,ts_3788,2
swift,relation,lambda_parameter>parameter_modifiers,ts_3789,2
swift,relation,lambda_parameter>self_expression,ts_3790,1
swift,relation,lambda_parameter>simple_identifier,ts_3548,15
swift,relation,lambda_parameter>user_type,ts_3789,2
swift,relation,line_string_literal>interpolated_expression,ts_3791,5
swift,relation,line_string_literal>line_str_text,ts_3550,38
swift,relation,line_string_literal>str_escaped_char,ts_3792,1
swift,relation,macro_declaration>macro_definition,ts_3527,1
swift,relation,macro_declaration>modifiers,ts_3527,1
swift,relation,macro_declaration>simple_identifier,ts_3527,1
swift,relation,macro_definition>external_macro_definition,ts_3527,1
swift,relation,macro_invocation>call_suffix,ts_3552,4
swift,relation,macro_invocation>simple_identifier,ts_3552,4
swift,relation,macro_invocation>type_parameters,ts_3683,1
swift,relation,modifiers>attribute,ts_3793,7
swift,relation,modifiers>function_modifier,ts_3532,2
swift,relation,modifiers>inheritance_modifier,ts_3794,2
swift,relation,modifiers>member_modifier,ts_3553,6
swift,relation,modifiers>mutation_modifier,ts_3795,2
swift,relation,modifiers>parameter_modifier,ts_3796,1
swift,relation,modifiers>property_behavior_modifier,ts_3576,2
swift,relation,modifiers>property_modifier,ts_3578,11
swift,relation,modifiers>visibility_modifier,ts_3619,19
swift,relation,multi_line_string_literal>interpolated_expression,ts_3778,1
swift,relation,multi_line_string_literal>multi_line_str_text,ts_3555,3
swift,relation,multi_line_string_literal>str_escaped_char,ts_3797,1
swift,relation,multiplicative_expression>call_expression,ts_3798,3
swift,relation,multiplicative_expression>integer_literal,ts_3557,5
swift,relation,multiplicative_expression>prefix_expression,ts_3799,1
swift,relation,multiplicative_expression>simple_identifier,ts_3799,1
swift,relation,multiplicative_expression>tuple_expression,ts_3657,1
swift,relation,navigation_expression>as_expression,ts_3636,1
swift,relation,navigation_expression>call_expression,ts_3800,2
swift,relation,navigation_expression>existential_type,ts_3801,1
swift,relation,navigation_expression>key_path_expression,ts_3547,1
swift,relation,navigation_expression>navigation_expression,ts_3802,3
swift,relation,navigation_expression>navigation_suffix,ts_3559,48
swift,relation,navigation_expression>postfix_expression,ts_3803,1
swift,relation,navigation_expression>self_expression,ts_3804,5
swift,relation,navigation_expression>simple_identifier,ts_3805,40
swift,relation,navigation_expression>user_type,ts_3806,1
swift,relation,navigation_suffix>integer_literal,ts_3807,1
swift,relation,navigation_suffix>simple_identifier,ts_3808,47
swift,relation,nil_coalescing_expression>as_expression,ts_3809,1
swift,relation,nil_coalescing_expression>boolean_literal,ts_3809,1
swift,relation,nil_coalescing_expression>call_expression,ts_3743,1
swift,relation,nil_coalescing_expression>integer_literal,ts_3810,1
swift,relation,nil_coalescing_expression>line_string_literal,ts_3809,1
swift,relation,nil_coalescing_expression>simple_identifier,ts_3811,2
swift,relation,opaque_type>user_type,ts_3562,3
swift,relation,open_end_range_expression>postfix_expression,ts_3563,1
swift,relation,open_start_range_expression>call_expression,ts_3564,1
swift,relation,operator_declaration>custom_operator,ts_3565,3
swift,relation,operator_declaration>simple_identifier,ts_3574,1
swift,relation,optional_type>dictionary_type,ts_3812,1
swift,relation,optional_type>tuple_type,ts_3694,1
swift,relation,optional_type>user_type,ts_3813,10
