language,source_node_or_rule,source_kind,frontend_stage,available
python,as_pattern,rule,LOWERING_RULE_PRESENT,0
python,as_pattern,rule,PARSED,0
python,as_pattern,rule,RELATIONS_MAPPED,0
python,as_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,as_pattern,rule,TOKEN_RECOGNIZED,1
python,as_pattern,rule,UASF_MAPPED,0
python,as_pattern,rule,UAST_STRUCTURE_MAPPED,0
python,as_pattern,rule,UAST_VALID,0
python,assert,node_type,CST_STRUCTURED,0
python,assert,node_type,FIELDS_MAPPED,0
python,assert,node_type,LOWERING_RULE_PRESENT,0
python,assert,node_type,PARSED,0
python,assert,node_type,RELATIONS_MAPPED,0
python,assert,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,assert,node_type,TOKEN_RECOGNIZED,1
python,assert,node_type,UASF_MAPPED,0
python,assert,node_type,UAST_STRUCTURE_MAPPED,0
python,assert,node_type,UAST_VALID,0
python,assert_statement,node_type,CST_STRUCTURED,0
python,assert_statement,node_type,FIELDS_MAPPED,0
python,assert_statement,node_type,LOWERING_RULE_PRESENT,0
python,assert_statement,node_type,PARSED,0
python,assert_statement,node_type,RELATIONS_MAPPED,0
python,assert_statement,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,assert_statement,node_type,TOKEN_RECOGNIZED,1
python,assert_statement,node_type,UASF_MAPPED,0
python,assert_statement,node_type,UAST_STRUCTURE_MAPPED,0
python,assert_statement,node_type,UAST_VALID,0
python,assert_statement,rule,CST_STRUCTURED,0
python,assert_statement,rule,FIELDS_MAPPED,0
python,assert_statement,rule,LOWERING_RULE_PRESENT,0
python,assert_statement,rule,PARSED,0
python,assert_statement,rule,RELATIONS_MAPPED,0
python,assert_statement,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,assert_statement,rule,TOKEN_RECOGNIZED,1
python,assert_statement,rule,UASF_MAPPED,0
python,assert_statement,rule,UAST_STRUCTURE_MAPPED,0
python,assert_statement,rule,UAST_VALID,0
python,assignment,node_type,CST_STRUCTURED,0
python,assignment,node_type,FIELDS_MAPPED,0
python,assignment,node_type,LOWERING_RULE_PRESENT,0
python,assignment,node_type,PARSED,0
python,assignment,node_type,RELATIONS_MAPPED,0
python,assignment,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,assignment,node_type,TOKEN_RECOGNIZED,1
python,assignment,node_type,UASF_MAPPED,0
python,assignment,node_type,UAST_STRUCTURE_MAPPED,0
python,assignment,node_type,UAST_VALID,0
python,assignment,rule,CST_STRUCTURED,0
python,assignment,rule,FIELDS_MAPPED,0
python,assignment,rule,LOWERING_RULE_PRESENT,0
python,assignment,rule,PARSED,0
python,assignment,rule,RELATIONS_MAPPED,0
python,assignment,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,assignment,rule,TOKEN_RECOGNIZED,1
python,assignment,rule,UASF_MAPPED,0
python,assignment,rule,UAST_STRUCTURE_MAPPED,0
python,assignment,rule,UAST_VALID,0
python,async,node_type,CST_STRUCTURED,0
python,async,node_type,FIELDS_MAPPED,0
python,async,node_type,LOWERING_RULE_PRESENT,0
python,async,node_type,PARSED,0
python,async,node_type,RELATIONS_MAPPED,0
python,async,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,async,node_type,TOKEN_RECOGNIZED,1
python,async,node_type,UASF_MAPPED,0
python,async,node_type,UAST_STRUCTURE_MAPPED,0
python,async,node_type,UAST_VALID,0
python,attribute,node_type,CST_STRUCTURED,0
python,attribute,node_type,FIELDS_MAPPED,0
python,attribute,node_type,LOWERING_RULE_PRESENT,0
python,attribute,node_type,PARSED,0
python,attribute,node_type,RELATIONS_MAPPED,0
python,attribute,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,attribute,node_type,TOKEN_RECOGNIZED,1
python,attribute,node_type,UASF_MAPPED,0
python,attribute,node_type,UAST_STRUCTURE_MAPPED,0
python,attribute,node_type,UAST_VALID,0
python,attribute,rule,CST_STRUCTURED,0
python,attribute,rule,FIELDS_MAPPED,0
python,attribute,rule,LOWERING_RULE_PRESENT,0
python,attribute,rule,PARSED,0
python,attribute,rule,RELATIONS_MAPPED,0
python,attribute,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,attribute,rule,TOKEN_RECOGNIZED,1
python,attribute,rule,UASF_MAPPED,0
python,attribute,rule,UAST_STRUCTURE_MAPPED,0
python,attribute,rule,UAST_VALID,0
python,augmented_assignment,node_type,CST_STRUCTURED,0
python,augmented_assignment,node_type,FIELDS_MAPPED,0
python,augmented_assignment,node_type,LOWERING_RULE_PRESENT,0
python,augmented_assignment,node_type,PARSED,0
python,augmented_assignment,node_type,RELATIONS_MAPPED,0
python,augmented_assignment,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,augmented_assignment,node_type,TOKEN_RECOGNIZED,1
python,augmented_assignment,node_type,UASF_MAPPED,0
python,augmented_assignment,node_type,UAST_STRUCTURE_MAPPED,0
python,augmented_assignment,node_type,UAST_VALID,0
python,augmented_assignment,rule,CST_STRUCTURED,0
python,augmented_assignment,rule,FIELDS_MAPPED,0
python,augmented_assignment,rule,LOWERING_RULE_PRESENT,0
python,augmented_assignment,rule,PARSED,0
python,augmented_assignment,rule,RELATIONS_MAPPED,0
python,augmented_assignment,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,augmented_assignment,rule,TOKEN_RECOGNIZED,1
python,augmented_assignment,rule,UASF_MAPPED,0
python,augmented_assignment,rule,UAST_STRUCTURE_MAPPED,0
python,augmented_assignment,rule,UAST_VALID,0
python,await,node_type,CST_STRUCTURED,0
python,await,node_type,CST_STRUCTURED,0
python,await,node_type,FIELDS_MAPPED,0
python,await,node_type,FIELDS_MAPPED,0
python,await,node_type,LOWERING_RULE_PRESENT,0
python,await,node_type,LOWERING_RULE_PRESENT,0
python,await,node_type,PARSED,0
python,await,node_type,PARSED,0
python,await,node_type,RELATIONS_MAPPED,0
python,await,node_type,RELATIONS_MAPPED,0
python,await,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,await,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,await,node_type,TOKEN_RECOGNIZED,1
python,await,node_type,TOKEN_RECOGNIZED,1
python,await,node_type,UASF_MAPPED,0
python,await,node_type,UASF_MAPPED,0
python,await,node_type,UAST_STRUCTURE_MAPPED,0
python,await,node_type,UAST_STRUCTURE_MAPPED,0
python,await,node_type,UAST_VALID,0
python,await,node_type,UAST_VALID,0
python,await,rule,CST_STRUCTURED,0
python,await,rule,FIELDS_MAPPED,0
python,await,rule,LOWERING_RULE_PRESENT,0
python,await,rule,PARSED,0
python,await,rule,RELATIONS_MAPPED,0
python,await,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,await,rule,TOKEN_RECOGNIZED,1
python,await,rule,UASF_MAPPED,0
python,await,rule,UAST_STRUCTURE_MAPPED,0
python,await,rule,UAST_VALID,0
python,binary_operator,node_type,CST_STRUCTURED,0
python,binary_operator,node_type,FIELDS_MAPPED,0
python,binary_operator,node_type,LOWERING_RULE_PRESENT,0
python,binary_operator,node_type,PARSED,0
python,binary_operator,node_type,RELATIONS_MAPPED,0
python,binary_operator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,binary_operator,node_type,TOKEN_RECOGNIZED,1
python,binary_operator,node_type,UASF_MAPPED,0
python,binary_operator,node_type,UAST_STRUCTURE_MAPPED,0
python,binary_operator,node_type,UAST_VALID,0
python,binary_operator,rule,CST_STRUCTURED,0
python,binary_operator,rule,FIELDS_MAPPED,0
python,binary_operator,rule,LOWERING_RULE_PRESENT,0
python,binary_operator,rule,PARSED,0
python,binary_operator,rule,RELATIONS_MAPPED,0
python,binary_operator,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,binary_operator,rule,TOKEN_RECOGNIZED,1
python,binary_operator,rule,UASF_MAPPED,0
python,binary_operator,rule,UAST_STRUCTURE_MAPPED,0
python,binary_operator,rule,UAST_VALID,0
python,block,node_type,CST_STRUCTURED,0
python,block,node_type,FIELDS_MAPPED,0
python,block,node_type,LOWERING_RULE_PRESENT,0
python,block,node_type,PARSED,0
python,block,node_type,RELATIONS_MAPPED,0
python,block,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,block,node_type,TOKEN_RECOGNIZED,1
python,block,node_type,UASF_MAPPED,0
python,block,node_type,UAST_STRUCTURE_MAPPED,0
python,block,node_type,UAST_VALID,0
python,block,rule,CST_STRUCTURED,0
python,block,rule,FIELDS_MAPPED,0
python,block,rule,LOWERING_RULE_PRESENT,0
python,block,rule,PARSED,0
python,block,rule,RELATIONS_MAPPED,0
python,block,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,block,rule,TOKEN_RECOGNIZED,1
python,block,rule,UASF_MAPPED,0
python,block,rule,UAST_STRUCTURE_MAPPED,0
python,block,rule,UAST_VALID,0
python,boolean_operator,node_type,CST_STRUCTURED,0
python,boolean_operator,node_type,FIELDS_MAPPED,0
python,boolean_operator,node_type,LOWERING_RULE_PRESENT,0
python,boolean_operator,node_type,PARSED,0
python,boolean_operator,node_type,RELATIONS_MAPPED,0
python,boolean_operator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,boolean_operator,node_type,TOKEN_RECOGNIZED,1
python,boolean_operator,node_type,UASF_MAPPED,0
python,boolean_operator,node_type,UAST_STRUCTURE_MAPPED,0
python,boolean_operator,node_type,UAST_VALID,0
python,boolean_operator,rule,CST_STRUCTURED,0
python,boolean_operator,rule,FIELDS_MAPPED,0
python,boolean_operator,rule,LOWERING_RULE_PRESENT,0
python,boolean_operator,rule,PARSED,0
python,boolean_operator,rule,RELATIONS_MAPPED,0
python,boolean_operator,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,boolean_operator,rule,TOKEN_RECOGNIZED,1
python,boolean_operator,rule,UASF_MAPPED,0
python,boolean_operator,rule,UAST_STRUCTURE_MAPPED,0
python,boolean_operator,rule,UAST_VALID,0
python,break,node_type,CST_STRUCTURED,0
python,break,node_type,FIELDS_MAPPED,0
python,break,node_type,LOWERING_RULE_PRESENT,0
python,break,node_type,PARSED,0
python,break,node_type,RELATIONS_MAPPED,0
python,break,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,break,node_type,TOKEN_RECOGNIZED,1
python,break,node_type,UASF_MAPPED,0
python,break,node_type,UAST_STRUCTURE_MAPPED,0
python,break,node_type,UAST_VALID,0
python,break_statement,node_type,CST_STRUCTURED,0
python,break_statement,node_type,FIELDS_MAPPED,0
python,break_statement,node_type,LOWERING_RULE_PRESENT,0
python,break_statement,node_type,PARSED,0
python,break_statement,node_type,RELATIONS_MAPPED,0
python,break_statement,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,break_statement,node_type,TOKEN_RECOGNIZED,1
python,break_statement,node_type,UASF_MAPPED,0
python,break_statement,node_type,UAST_STRUCTURE_MAPPED,0
python,break_statement,node_type,UAST_VALID,0
python,break_statement,rule,CST_STRUCTURED,0
python,break_statement,rule,FIELDS_MAPPED,0
python,break_statement,rule,LOWERING_RULE_PRESENT,0
python,break_statement,rule,PARSED,0
python,break_statement,rule,RELATIONS_MAPPED,0
python,break_statement,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,break_statement,rule,TOKEN_RECOGNIZED,1
python,break_statement,rule,UASF_MAPPED,0
python,break_statement,rule,UAST_STRUCTURE_MAPPED,0
python,break_statement,rule,UAST_VALID,0
python,call,node_type,CST_STRUCTURED,0
python,call,node_type,FIELDS_MAPPED,0
python,call,node_type,LOWERING_RULE_PRESENT,0
python,call,node_type,PARSED,0
python,call,node_type,RELATIONS_MAPPED,0
python,call,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,call,node_type,TOKEN_RECOGNIZED,1
python,call,node_type,UASF_MAPPED,0
python,call,node_type,UAST_STRUCTURE_MAPPED,0
python,call,node_type,UAST_VALID,0
python,call,rule,CST_STRUCTURED,0
python,call,rule,FIELDS_MAPPED,0
python,call,rule,LOWERING_RULE_PRESENT,0
python,call,rule,PARSED,0
python,call,rule,RELATIONS_MAPPED,0
python,call,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,call,rule,TOKEN_RECOGNIZED,1
python,call,rule,UASF_MAPPED,0
python,call,rule,UAST_STRUCTURE_MAPPED,0
python,call,rule,UAST_VALID,0
python,case,node_type,CST_STRUCTURED,0
python,case,node_type,FIELDS_MAPPED,0
python,case,node_type,LOWERING_RULE_PRESENT,0
python,case,node_type,PARSED,0
python,case,node_type,RELATIONS_MAPPED,0
python,case,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,case,node_type,TOKEN_RECOGNIZED,1
python,case,node_type,UASF_MAPPED,0
python,case,node_type,UAST_STRUCTURE_MAPPED,0
python,case,node_type,UAST_VALID,0
python,case_clause,node_type,CST_STRUCTURED,0
python,case_clause,node_type,FIELDS_MAPPED,0
python,case_clause,node_type,LOWERING_RULE_PRESENT,0
python,case_clause,node_type,PARSED,0
python,case_clause,node_type,RELATIONS_MAPPED,0
python,case_clause,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,case_clause,node_type,TOKEN_RECOGNIZED,1
python,case_clause,node_type,UASF_MAPPED,0
python,case_clause,node_type,UAST_STRUCTURE_MAPPED,0
python,case_clause,node_type,UAST_VALID,0
python,case_clause,rule,CST_STRUCTURED,0
python,case_clause,rule,FIELDS_MAPPED,0
python,case_clause,rule,LOWERING_RULE_PRESENT,0
python,case_clause,rule,PARSED,0
python,case_clause,rule,RELATIONS_MAPPED,0
python,case_clause,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,case_clause,rule,TOKEN_RECOGNIZED,1
python,case_clause,rule,UASF_MAPPED,0
python,case_clause,rule,UAST_STRUCTURE_MAPPED,0
python,case_clause,rule,UAST_VALID,0
python,case_pattern,node_type,CST_STRUCTURED,0
python,case_pattern,node_type,FIELDS_MAPPED,0
python,case_pattern,node_type,LOWERING_RULE_PRESENT,0
python,case_pattern,node_type,PARSED,0
python,case_pattern,node_type,RELATIONS_MAPPED,0
python,case_pattern,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,case_pattern,node_type,TOKEN_RECOGNIZED,1
python,case_pattern,node_type,UASF_MAPPED,0
python,case_pattern,node_type,UAST_STRUCTURE_MAPPED,0
python,case_pattern,node_type,UAST_VALID,0
python,case_pattern,rule,CST_STRUCTURED,0
python,case_pattern,rule,FIELDS_MAPPED,0
python,case_pattern,rule,LOWERING_RULE_PRESENT,0
python,case_pattern,rule,PARSED,0
python,case_pattern,rule,RELATIONS_MAPPED,0
python,case_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,case_pattern,rule,TOKEN_RECOGNIZED,1
python,case_pattern,rule,UASF_MAPPED,0
python,case_pattern,rule,UAST_STRUCTURE_MAPPED,0
python,case_pattern,rule,UAST_VALID,0
python,chevron,node_type,CST_STRUCTURED,0
python,chevron,node_type,FIELDS_MAPPED,0
python,chevron,node_type,LOWERING_RULE_PRESENT,0
python,chevron,node_type,PARSED,0
python,chevron,node_type,RELATIONS_MAPPED,0
python,chevron,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,chevron,node_type,TOKEN_RECOGNIZED,1
python,chevron,node_type,UASF_MAPPED,0
python,chevron,node_type,UAST_STRUCTURE_MAPPED,0
python,chevron,node_type,UAST_VALID,0
python,chevron,rule,CST_STRUCTURED,0
python,chevron,rule,FIELDS_MAPPED,0
python,chevron,rule,LOWERING_RULE_PRESENT,0
python,chevron,rule,PARSED,0
python,chevron,rule,RELATIONS_MAPPED,0
python,chevron,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,chevron,rule,TOKEN_RECOGNIZED,1
python,chevron,rule,UASF_MAPPED,0
python,chevron,rule,UAST_STRUCTURE_MAPPED,0
python,chevron,rule,UAST_VALID,0
python,class,node_type,CST_STRUCTURED,0
python,class,node_type,FIELDS_MAPPED,0
python,class,node_type,LOWERING_RULE_PRESENT,0
python,class,node_type,PARSED,0
python,class,node_type,RELATIONS_MAPPED,0
python,class,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,class,node_type,TOKEN_RECOGNIZED,1
python,class,node_type,UASF_MAPPED,0
python,class,node_type,UAST_STRUCTURE_MAPPED,0
python,class,node_type,UAST_VALID,0
python,class_definition,node_type,CST_STRUCTURED,0
python,class_definition,node_type,FIELDS_MAPPED,0
python,class_definition,node_type,LOWERING_RULE_PRESENT,0
python,class_definition,node_type,PARSED,0
python,class_definition,node_type,RELATIONS_MAPPED,0
python,class_definition,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,class_definition,node_type,TOKEN_RECOGNIZED,1
python,class_definition,node_type,UASF_MAPPED,0
python,class_definition,node_type,UAST_STRUCTURE_MAPPED,0
python,class_definition,node_type,UAST_VALID,0
python,class_definition,rule,CST_STRUCTURED,0
python,class_definition,rule,FIELDS_MAPPED,0
python,class_definition,rule,LOWERING_RULE_PRESENT,0
python,class_definition,rule,PARSED,0
python,class_definition,rule,RELATIONS_MAPPED,0
python,class_definition,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,class_definition,rule,TOKEN_RECOGNIZED,1
python,class_definition,rule,UASF_MAPPED,0
python,class_definition,rule,UAST_STRUCTURE_MAPPED,0
python,class_definition,rule,UAST_VALID,0
python,class_pattern,node_type,CST_STRUCTURED,0
python,class_pattern,node_type,FIELDS_MAPPED,0
python,class_pattern,node_type,LOWERING_RULE_PRESENT,0
python,class_pattern,node_type,PARSED,0
python,class_pattern,node_type,RELATIONS_MAPPED,0
python,class_pattern,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,class_pattern,node_type,TOKEN_RECOGNIZED,1
python,class_pattern,node_type,UASF_MAPPED,0
python,class_pattern,node_type,UAST_STRUCTURE_MAPPED,0
python,class_pattern,node_type,UAST_VALID,0
python,class_pattern,rule,CST_STRUCTURED,0
python,class_pattern,rule,FIELDS_MAPPED,0
python,class_pattern,rule,LOWERING_RULE_PRESENT,0
python,class_pattern,rule,PARSED,0
python,class_pattern,rule,RELATIONS_MAPPED,0
python,class_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,class_pattern,rule,TOKEN_RECOGNIZED,1
python,class_pattern,rule,UASF_MAPPED,0
python,class_pattern,rule,UAST_STRUCTURE_MAPPED,0
python,class_pattern,rule,UAST_VALID,0
python,comment,node_type,CST_STRUCTURED,0
python,comment,node_type,FIELDS_MAPPED,0
python,comment,node_type,LOWERING_RULE_PRESENT,0
python,comment,node_type,PARSED,0
python,comment,node_type,RELATIONS_MAPPED,0
python,comment,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,comment,node_type,TOKEN_RECOGNIZED,1
python,comment,node_type,UASF_MAPPED,0
python,comment,node_type,UAST_STRUCTURE_MAPPED,0
python,comment,node_type,UAST_VALID,0
python,comment,rule,CST_STRUCTURED,0
python,comment,rule,FIELDS_MAPPED,0
python,comment,rule,LOWERING_RULE_PRESENT,0
python,comment,rule,PARSED,0
python,comment,rule,RELATIONS_MAPPED,0
python,comment,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,comment,rule,TOKEN_RECOGNIZED,1
python,comment,rule,UASF_MAPPED,0
python,comment,rule,UAST_STRUCTURE_MAPPED,0
python,comment,rule,UAST_VALID,0
python,comparison_operator,node_type,CST_STRUCTURED,0
python,comparison_operator,node_type,FIELDS_MAPPED,0
python,comparison_operator,node_type,LOWERING_RULE_PRESENT,0
python,comparison_operator,node_type,PARSED,0
python,comparison_operator,node_type,RELATIONS_MAPPED,0
python,comparison_operator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,comparison_operator,node_type,TOKEN_RECOGNIZED,1
python,comparison_operator,node_type,UASF_MAPPED,0
python,comparison_operator,node_type,UAST_STRUCTURE_MAPPED,0
python,comparison_operator,node_type,UAST_VALID,0
python,comparison_operator,rule,CST_STRUCTURED,0
python,comparison_operator,rule,FIELDS_MAPPED,0
python,comparison_operator,rule,LOWERING_RULE_PRESENT,0
python,comparison_operator,rule,PARSED,0
python,comparison_operator,rule,RELATIONS_MAPPED,0
python,comparison_operator,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,comparison_operator,rule,TOKEN_RECOGNIZED,1
python,comparison_operator,rule,UASF_MAPPED,0
python,comparison_operator,rule,UAST_STRUCTURE_MAPPED,0
python,comparison_operator,rule,UAST_VALID,0
python,complex_pattern,node_type,CST_STRUCTURED,0
python,complex_pattern,node_type,FIELDS_MAPPED,0
python,complex_pattern,node_type,LOWERING_RULE_PRESENT,0
python,complex_pattern,node_type,PARSED,0
python,complex_pattern,node_type,RELATIONS_MAPPED,0
python,complex_pattern,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,complex_pattern,node_type,TOKEN_RECOGNIZED,1
python,complex_pattern,node_type,UASF_MAPPED,0
python,complex_pattern,node_type,UAST_STRUCTURE_MAPPED,0
python,complex_pattern,node_type,UAST_VALID,0
python,complex_pattern,rule,CST_STRUCTURED,0
python,complex_pattern,rule,FIELDS_MAPPED,0
python,complex_pattern,rule,LOWERING_RULE_PRESENT,0
python,complex_pattern,rule,PARSED,0
python,complex_pattern,rule,RELATIONS_MAPPED,0
python,complex_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,complex_pattern,rule,TOKEN_RECOGNIZED,1
python,complex_pattern,rule,UASF_MAPPED,0
python,complex_pattern,rule,UAST_STRUCTURE_MAPPED,0
python,complex_pattern,rule,UAST_VALID,0
python,concatenated_string,node_type,CST_STRUCTURED,0
python,concatenated_string,node_type,FIELDS_MAPPED,0
python,concatenated_string,node_type,LOWERING_RULE_PRESENT,0
python,concatenated_string,node_type,PARSED,0
python,concatenated_string,node_type,RELATIONS_MAPPED,0
python,concatenated_string,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,concatenated_string,node_type,TOKEN_RECOGNIZED,1
python,concatenated_string,node_type,UASF_MAPPED,0
python,concatenated_string,node_type,UAST_STRUCTURE_MAPPED,0
python,concatenated_string,node_type,UAST_VALID,0
python,concatenated_string,rule,CST_STRUCTURED,0
python,concatenated_string,rule,FIELDS_MAPPED,0
python,concatenated_string,rule,LOWERING_RULE_PRESENT,0
python,concatenated_string,rule,PARSED,0
python,concatenated_string,rule,RELATIONS_MAPPED,0
python,concatenated_string,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,concatenated_string,rule,TOKEN_RECOGNIZED,1
python,concatenated_string,rule,UASF_MAPPED,0
python,concatenated_string,rule,UAST_STRUCTURE_MAPPED,0
python,concatenated_string,rule,UAST_VALID,0
python,conditional_expression,node_type,CST_STRUCTURED,0
python,conditional_expression,node_type,FIELDS_MAPPED,0
python,conditional_expression,node_type,LOWERING_RULE_PRESENT,0
python,conditional_expression,node_type,PARSED,0
python,conditional_expression,node_type,RELATIONS_MAPPED,0
python,conditional_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,conditional_expression,node_type,TOKEN_RECOGNIZED,1
python,conditional_expression,node_type,UASF_MAPPED,0
python,conditional_expression,node_type,UAST_STRUCTURE_MAPPED,0
python,conditional_expression,node_type,UAST_VALID,0
python,conditional_expression,rule,CST_STRUCTURED,0
python,conditional_expression,rule,FIELDS_MAPPED,0
python,conditional_expression,rule,LOWERING_RULE_PRESENT,0
python,conditional_expression,rule,PARSED,0
python,conditional_expression,rule,RELATIONS_MAPPED,0
python,conditional_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,conditional_expression,rule,TOKEN_RECOGNIZED,1
python,conditional_expression,rule,UASF_MAPPED,0
python,conditional_expression,rule,UAST_STRUCTURE_MAPPED,0
python,conditional_expression,rule,UAST_VALID,0
python,constrained_type,node_type,CST_STRUCTURED,0
python,constrained_type,node_type,FIELDS_MAPPED,0
python,constrained_type,node_type,LOWERING_RULE_PRESENT,0
python,constrained_type,node_type,PARSED,0
python,constrained_type,node_type,RELATIONS_MAPPED,0
python,constrained_type,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,constrained_type,node_type,TOKEN_RECOGNIZED,1
python,constrained_type,node_type,UASF_MAPPED,0
python,constrained_type,node_type,UAST_STRUCTURE_MAPPED,0
python,constrained_type,node_type,UAST_VALID,0
python,constrained_type,rule,CST_STRUCTURED,0
python,constrained_type,rule,FIELDS_MAPPED,0
python,constrained_type,rule,LOWERING_RULE_PRESENT,0
python,constrained_type,rule,PARSED,0
python,constrained_type,rule,RELATIONS_MAPPED,0
python,constrained_type,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,constrained_type,rule,TOKEN_RECOGNIZED,1
python,constrained_type,rule,UASF_MAPPED,0
python,constrained_type,rule,UAST_STRUCTURE_MAPPED,0
python,constrained_type,rule,UAST_VALID,0
python,continue,node_type,CST_STRUCTURED,0
python,continue,node_type,FIELDS_MAPPED,0
python,continue,node_type,LOWERING_RULE_PRESENT,0
python,continue,node_type,PARSED,0
python,continue,node_type,RELATIONS_MAPPED,0
python,continue,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,continue,node_type,TOKEN_RECOGNIZED,1
python,continue,node_type,UASF_MAPPED,0
python,continue,node_type,UAST_STRUCTURE_MAPPED,0
python,continue,node_type,UAST_VALID,0
python,continue_statement,node_type,CST_STRUCTURED,0
python,continue_statement,node_type,FIELDS_MAPPED,0
python,continue_statement,node_type,LOWERING_RULE_PRESENT,0
python,continue_statement,node_type,PARSED,0
python,continue_statement,node_type,RELATIONS_MAPPED,0
python,continue_statement,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,continue_statement,node_type,TOKEN_RECOGNIZED,1
python,continue_statement,node_type,UASF_MAPPED,0
python,continue_statement,node_type,UAST_STRUCTURE_MAPPED,0
python,continue_statement,node_type,UAST_VALID,0
python,continue_statement,rule,CST_STRUCTURED,0
python,continue_statement,rule,FIELDS_MAPPED,0
python,continue_statement,rule,LOWERING_RULE_PRESENT,0
python,continue_statement,rule,PARSED,0
python,continue_statement,rule,RELATIONS_MAPPED,0
python,continue_statement,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,continue_statement,rule,TOKEN_RECOGNIZED,1
python,continue_statement,rule,UASF_MAPPED,0
python,continue_statement,rule,UAST_STRUCTURE_MAPPED,0
python,continue_statement,rule,UAST_VALID,0
python,decorated_definition,node_type,CST_STRUCTURED,0
python,decorated_definition,node_type,FIELDS_MAPPED,0
python,decorated_definition,node_type,LOWERING_RULE_PRESENT,0
python,decorated_definition,node_type,PARSED,0
python,decorated_definition,node_type,RELATIONS_MAPPED,0
python,decorated_definition,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,decorated_definition,node_type,TOKEN_RECOGNIZED,1
python,decorated_definition,node_type,UASF_MAPPED,0
python,decorated_definition,node_type,UAST_STRUCTURE_MAPPED,0
python,decorated_definition,node_type,UAST_VALID,0
python,decorated_definition,rule,CST_STRUCTURED,0
python,decorated_definition,rule,FIELDS_MAPPED,0
python,decorated_definition,rule,LOWERING_RULE_PRESENT,0
python,decorated_definition,rule,PARSED,0
python,decorated_definition,rule,RELATIONS_MAPPED,0
python,decorated_definition,rule,SEMANTIC_PRESERVATION_PROVEN,0
python,decorated_definition,rule,TOKEN_RECOGNIZED,1
python,decorated_definition,rule,UASF_MAPPED,0
python,decorated_definition,rule,UAST_STRUCTURE_MAPPED,0
python,decorated_definition,rule,UAST_VALID,0
python,decorator,node_type,CST_STRUCTURED,0
python,decorator,node_type,FIELDS_MAPPED,0
python,decorator,node_type,LOWERING_RULE_PRESENT,0
python,decorator,node_type,PARSED,0
python,decorator,node_type,RELATIONS_MAPPED,0
python,decorator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
python,decorator,node_type,TOKEN_RECOGNIZED,1
python,decorator,node_type,UASF_MAPPED,0
python,decorator,node_type,UAST_STRUCTURE_MAPPED,0
python,decorator,node_type,UAST_VALID,0
